StateName,BusRoute,RouteLink,Route_Name,BusName,BusType,BusDepartureTime,BusReachingTime,Bus_Duration,BusRating,TicketPrice,SeatAvailability,AvailableSeats,From_Place,To_Place
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,4.6,INR 345,1 Seat available,1,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,5.0,INR 377,20 Seats available,20,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,5.0,INR 345,18 Seats available,18,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,5.0,INR 377,4 Seats available,4,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,5.0,INR 377,13 Seats available,13,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51056,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,02:05,03h 20m,4.1,INR 377,4 Seats available,4,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:15,04h 15m,5.0,INR 377,27 Seats available,27,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:10,04h 10m,4.2,INR 345,7 Seats available,7,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,03:15,04h 09m,4.0,INR 488,27 Seats available,27,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6513,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:20,04h 05m,4.1,INR 377,12 Seats available,12,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04:05,04h 45m,5.0,INR 376,35 Seats available,35,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51006,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,02:50,03h 20m,4.0,INR 376,3 Seats available,3,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:40,04h 10m,4.0,INR 345,1 Seat available,1,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 51256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:55,04h 25m,5.0,INR 377,1 Seat available,1,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6468,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:30,03:01,03h 31m,4.3,INR 360,9 Seats available,9,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6582,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:04,03h 34m,5.0,INR 377,4 Seats available,4,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6413,INDRA(A.C. Seater),23:35,03:05,03h 30m,4.7,INR 455,5 Seats available,5,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6566,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,03:47,03h 57m,4.9,INR 376,21 Seats available,21,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,APSRTC - 6475,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,03:35,03h 40m,4.9,INR 377,3 Seats available,3,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Morning Star Travels,A/C Sleeper (2+1),00:50,05:25,04h 35m,4.6,INR 990,3 Seats available,3,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Indu Travels,Non A/C Seater / Sleeper (2+1),00:55,06:35,05h 40m,4.0,INR 499,4 Seats available,4,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),00:55,05:30,04h 35m,4.7,INR 660,6 Seats available,6,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,AdDK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,4.0,INR 935,2 Seats available,2,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Sudheer Travels,NON A/C Sleeper (2+1),00:55,05:00,04h 05m,4.0,INR 560,28 Seats available,28,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Sudheer Travels,A/C Sleeper (2+1),00:55,05:00,04h 05m,5.0,INR 700,1 Seat available,1,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Zingbus Plus,A/C Sleeper (2+1),02:05,06:25,04h 20m,4.7,621,8 Seats available,8,Kurnool,Hyderabad
apsrtc,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad Bus,Sri Balaji Transports,A/C Seater / Sleeper (2+1),01:00,05:00,04h 00m,4.2,INR 700,6 Seats available,6,Kurnool,Hyderabad
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6851,Express(Non AC Seater),04:00,08:30,04h 30m,4.5,INR 205,38 Seats available,38,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6841,Express(Non AC Seater),05:00,09:30,04h 30m,4.6,INR 205,42 Seats available,42,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52556,Express(Non AC Seater),05:45,10:15,04h 30m,4.2,INR 205,39 Seats available,39,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6837,Express(Non AC Seater),06:45,10:45,04h 00m,4.2,INR 188,43 Seats available,43,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52491,Express(Non AC Seater),07:00,11:10,04h 10m,3.9,INR 190,13 Seats available,13,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6159,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:15,04h 45m,3.9,INR 301,25 Seats available,25,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6838,Express(Non AC Seater),09:00,13:30,04h 30m,3.6,INR 205,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6850,Express(Non AC Seater),10:00,14:30,04h 30m,4.1,INR 205,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6090,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,14:40,04h 40m,4.2,INR 301,34 Seats available,34,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6128,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,15:02,04h 02m,3.8,INR 301,33 Seats available,33,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6845,Express(Non AC Seater),11:00,15:30,04h 30m,3.6,INR 205,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52550,Express(Non AC Seater),12:00,16:00,04h 00m,3.7,INR 188,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6828,Express(Non AC Seater),12:00,17:15,05h 15m,4.1,INR 223,27 Seats available,27,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,4.5,INR 205,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,3.5,INR 190,45 Seats available,45,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:30,03h 45m,4.4,INR 301,33 Seats available,33,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52555,Express(Non AC Seater),15:00,19:20,04h 20m,4.1,INR 223,41 Seats available,41,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52503,Express(Non AC Seater),15:00,19:30,04h 30m,4.3,INR 205,22 Seats available,22,Kadiri,Bangalore
apsrtc,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore Bus,APSRTC - 52548,Express(Non AC Seater),15:45,20:45,05h 00m,5.0,INR 225,38 Seats available,38,Kadiri,Bangalore
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 2806,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,05:15,05h 00m,4.3,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 2808,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",00:40,05:25,04h 45m,4.1,INR 328,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 23816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:10,05:35,04h 25m,4.0,INR 342,32 Seats available,32,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4410,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:15,06:55,05h 40m,4.6,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",02:15,07:45,05h 30m,4.1,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4382,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:15,08:55,05h 40m,4.0,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3465,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,10:45,06h 45m,4.2,INR 342,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3301,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:40,08:45,04h 05m,4.5,INR 342,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4508,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,10:30,05h 45m,4.2,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4412,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,11:20,05h 50m,4.4,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4978,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:45,10:45,05h 00m,4.5,INR 342,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3491,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),06:00,10:30,04h 30m,4.4,INR 528,45 Seats available,45,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3309,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:00,10:05,04h 05m,4.4,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3775,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,11:30,05h 00m,4.0,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 9335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:00,06h 00m,4.3,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3427,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),07:00,11:30,04h 30m,5.0,INR 528,45 Seats available,45,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 2760,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",07:15,11:40,04h 25m,4.7,INR 328,37 Seats available,37,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3146,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:30,12:20,04h 50m,4.8,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3495,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:00,12:30,04h 30m,5.0,INR 528,41 Seats available,41,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3148,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,13:00,04h 45m,4.4,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 9373,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:15,13:30,05h 15m,4.7,INR 528,45 Seats available,45,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4277,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:30,13:30,05h 00m,4.3,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 27068,METRO LUXURY A/C,09:05,13:20,04h 15m,4.5,INR 467,29 Seats available,29,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4059,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:10,13:55,04h 45m,4.5,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4956,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:10,14:35,05h 25m,5.0,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3841,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20,14:40,05h 20m,4.7,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:30,14:30,05h 00m,5.0,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3256,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:00,14:30,04h 30m,4.0,INR 328,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3084,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:00,15:00,05h 00m,4.8,INR 328,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4445,INDRA(A.C. Seater),10:00,15:00,05h 00m,5.0,INR 416,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3079,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",10:15,15:00,04h 45m,5.0,INR 328,37 Seats available,37,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 35104,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),10:20,15:30,05h 10m,4.8,INR 528,40 Seats available,40,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3138,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,15:00,04h 30m,4.3,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 2728,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,15:20,04h 35m,4.0,INR 342,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3487,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,15:45,05h 00m,4.0,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 24026,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,15:45,04h 45m,4.6,INR 328,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 4496,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,16:50,05h 50m,5.0,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,16:40,05h 10m,4.0,INR 344,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 35152,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,17:45,06h 00m,5.0,INR 344,34 Seats available,34,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3477,INDRA(A.C. Seater),12:00,17:30,05h 30m,5.0,INR 416,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 27135,METRO LUXURY A/C,12:00,15:50,03h 50m,4.1,INR 467,33 Seats available,33,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3274,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:15,17:15,05h 00m,5.0,INR 328,35 Seats available,35,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 2732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:30,17:05,04h 35m,4.4,INR 342,32 Seats available,32,Visakhapatnam,Rajahmundry
apsrtc,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry Bus,APSRTC - 3454,INDRA(A.C. Seater),13:00,17:45,04h 45m,4.4,INR 414,35 Seats available,35,Visakhapatnam,Rajahmundry
